,Season,Daynum,Wloc,Numot,Larger_id_win,Bteam,Steam,Bscore,Sscore,B_or_for,B_dr_for,B_ast_for,B_to_for,B_stl_for,B_blk_for,B_pf_for,B_or_against,B_dr_against,B_ast_against,B_to_against,B_stl_against,B_blk_against,B_pf_against,B_Game_cnt,B_Points_againt,B_Points_for,B_Win_count,S_or_for,S_dr_for,S_ast_for,S_to_for,S_stl_for,S_blk_for,S_pf_for,S_or_against,S_dr_against,S_ast_against,S_to_against,S_stl_against,S_blk_against,S_pf_against,S_Game_cnt,S_Points_againt,S_Points_for,S_Win_count,R_or_for,R_dr_for,R_ast_for,R_to_for,R_stl_for,R_blk_for,R_pf_for,R_or_against,R_dr_against,R_ast_against,R_to_against,R_stl_against,R_blk_against,R_pf_against,R_Game_cnt,R_Points_againt,R_Points_for,R_Win_count,Bseed,Team_x,Sseed,Team_y
1405,2007,138,N,1,False,1433,1338,79,84,398.0,702.0,448.0,376.0,246.0,102.0,595.0,319.0,719.0,373.0,542.0,172.0,104.0,619.0,33,2137,2468,27.0,415.0,801.0,593.0,398.0,181.0,118.0,560.0,368.0,693.0,410.0,424.0,170.0,102.0,611.0,34,2123,2419,27.0,0.9590361445783132,0.8764044943820225,0.7554806070826307,0.9447236180904522,1.3591160220994476,0.864406779661017,1.0625,0.8668478260869565,1.0375180375180375,0.9097560975609756,1.278301886792453,1.011764705882353,1.0196078431372548,1.0130932896890343,0.9705882352941176,1.0065944418276025,1.0202563042579578,1.0,Z11,1433,Z03,1338
1406,2007,138,N,0,True,1417,1231,54,49,332.0,655.0,438.0,366.0,221.0,99.0,480.0,277.0,625.0,368.0,462.0,148.0,81.0,522.0,30,1817,2159,25.0,350.0,649.0,401.0,371.0,199.0,134.0,624.0,315.0,621.0,301.0,443.0,176.0,91.0,553.0,30,1865,2127,20.0,0.9485714285714286,1.0092449922958397,1.0922693266832917,0.9865229110512129,1.1105527638190955,0.7388059701492538,0.7692307692307693,0.8793650793650793,1.0064412238325282,1.2225913621262459,1.0428893905191874,0.8409090909090909,0.8901098901098901,0.9439421338155516,1.0,0.9742627345844505,1.0150446638457922,1.25,Z02,1417,Z07,1231
1407,2007,136,N,0,False,1403,1130,75,84,310.0,705.0,441.0,390.0,227.0,62.0,576.0,384.0,780.0,427.0,515.0,173.0,83.0,649.0,33,2265,2362,21.0,367.0,707.0,458.0,438.0,179.0,179.0,477.0,418.0,604.0,441.0,384.0,218.0,107.0,609.0,31,2166,2314,20.0,0.8446866485013624,0.9971711456859972,0.962882096069869,0.8904109589041096,1.2681564245810055,0.3463687150837989,1.2075471698113207,0.9186602870813397,1.2913907284768211,0.9682539682539683,1.3411458333333333,0.7935779816513762,0.7757009345794392,1.0656814449917897,1.064516129032258,1.0457063711911356,1.020743301642178,1.05,W10,1403,W07,1130
1408,2007,138,N,0,True,1207,1130,62,55,344.0,721.0,459.0,440.0,167.0,161.0,528.0,366.0,515.0,343.0,401.0,222.0,71.0,571.0,32,1820,2191,26.0,367.0,707.0,458.0,438.0,179.0,179.0,477.0,418.0,604.0,441.0,384.0,218.0,107.0,609.0,31,2166,2314,20.0,0.9373297002724795,1.0198019801980198,1.002183406113537,1.004566210045662,0.9329608938547486,0.8994413407821229,1.1069182389937107,0.8755980861244019,0.8526490066225165,0.7777777777777778,1.0442708333333333,1.018348623853211,0.6635514018691588,0.9376026272577996,1.032258064516129,0.840258541089566,0.9468452895419187,1.3,W02,1207,W07,1130
1409,2007,136,N,0,True,1207,1125,80,55,344.0,721.0,459.0,440.0,167.0,161.0,528.0,366.0,515.0,343.0,401.0,222.0,71.0,571.0,32,1820,2191,26.0,337.0,801.0,487.0,493.0,189.0,100.0,576.0,395.0,670.0,390.0,418.0,270.0,94.0,540.0,31,1994,2252,22.0,1.0207715133531157,0.9001248439450686,0.9425051334702259,0.8924949290060852,0.8835978835978836,1.61,0.9166666666666666,0.9265822784810127,0.7686567164179104,0.8794871794871795,0.9593301435406698,0.8222222222222222,0.7553191489361702,1.0574074074074074,1.032258064516129,0.9127382146439318,0.9729129662522202,1.1818181818181819,W02,1207,W15,1125
1410,2007,136,N,0,False,1330,1139,46,57,388.0,786.0,479.0,395.0,244.0,109.0,599.0,330.0,709.0,385.0,465.0,167.0,95.0,618.0,32,1989,2244,24.0,279.0,649.0,381.0,286.0,155.0,58.0,599.0,308.0,664.0,298.0,405.0,105.0,79.0,616.0,31,1765,2117,25.0,1.3906810035842294,1.2110939907550078,1.2572178477690288,1.381118881118881,1.5741935483870968,1.8793103448275863,1.0,1.0714285714285714,1.0677710843373494,1.2919463087248322,1.1481481481481481,1.5904761904761904,1.2025316455696202,1.0032467532467533,1.032258064516129,1.1269121813031162,1.059990552668871,0.96,Y12,1330,Y05,1139
1411,2007,138,N,0,False,1268,1139,59,62,404.0,830.0,555.0,505.0,241.0,221.0,583.0,480.0,718.0,365.0,546.0,252.0,129.0,651.0,32,2163,2544,24.0,279.0,649.0,381.0,286.0,155.0,58.0,599.0,308.0,664.0,298.0,405.0,105.0,79.0,616.0,31,1765,2117,25.0,1.4480286738351253,1.2788906009244991,1.4566929133858268,1.7657342657342658,1.5548387096774194,3.810344827586207,0.9732888146911519,1.5584415584415585,1.0813253012048192,1.2248322147651007,1.348148148148148,2.4,1.6329113924050633,1.0568181818181819,1.032258064516129,1.2254957507082154,1.201700519603212,0.96,Y04,1268,Y05,1139
1412,2007,144,N,0,True,1196,1139,65,57,377.0,887.0,536.0,476.0,241.0,164.0,533.0,371.0,644.0,360.0,458.0,235.0,90.0,627.0,34,2093,2697,29.0,279.0,649.0,381.0,286.0,155.0,58.0,599.0,308.0,664.0,298.0,405.0,105.0,79.0,616.0,31,1765,2117,25.0,1.3512544802867383,1.3667180277349769,1.4068241469816274,1.6643356643356644,1.5548387096774194,2.8275862068965516,0.8898163606010017,1.2045454545454546,0.9698795180722891,1.2080536912751678,1.1308641975308642,2.238095238095238,1.139240506329114,1.0178571428571428,1.096774193548387,1.1858356940509915,1.273972602739726,1.16,Y01,1196,Y05,1139
1413,2007,136,N,0,True,1268,1172,82,70,404.0,830.0,555.0,505.0,241.0,221.0,583.0,480.0,718.0,365.0,546.0,252.0,129.0,651.0,32,2163,2544,24.0,404.0,829.0,480.0,454.0,240.0,82.0,556.0,302.0,743.0,403.0,519.0,211.0,78.0,621.0,31,2130,2480,27.0,1.0,1.0012062726176116,1.15625,1.1123348017621146,1.0041666666666667,2.6951219512195124,1.0485611510791366,1.5894039735099337,0.9663526244952894,0.9057071960297767,1.0520231213872833,1.1943127962085307,1.6538461538461537,1.0483091787439613,1.032258064516129,1.0154929577464789,1.0258064516129033,0.8888888888888888,Y04,1268,Y13,1172
1414,2007,136,N,0,True,1231,1211,70,57,350.0,649.0,401.0,371.0,199.0,134.0,624.0,315.0,621.0,301.0,443.0,176.0,91.0,553.0,30,1865,2127,20.0,347.0,894.0,478.0,463.0,206.0,118.0,637.0,385.0,710.0,424.0,448.0,200.0,105.0,666.0,33,2313,2611,23.0,1.0086455331412103,0.7259507829977628,0.8389121338912134,0.8012958963282938,0.9660194174757282,1.1355932203389831,0.9795918367346939,0.8181818181818182,0.8746478873239436,0.7099056603773585,0.9888392857142857,0.88,0.8666666666666667,0.8303303303303303,0.9090909090909091,0.8063121487246001,0.8146304098046725,0.8695652173913043,Z07,1231,Z10,1211
1415,2007,136,N,0,False,1390,1257,58,78,378.0,778.0,450.0,438.0,142.0,183.0,548.0,329.0,655.0,335.0,351.0,242.0,78.0,553.0,30,2003,2098,18.0,421.0,727.0,463.0,399.0,231.0,129.0,632.0,378.0,703.0,370.0,472.0,185.0,102.0,607.0,31,1950,2210,22.0,0.8978622327790974,1.0701513067400275,0.9719222462203023,1.0977443609022557,0.6147186147186147,1.4186046511627908,0.8670886075949367,0.8703703703703703,0.9317211948790897,0.9054054054054054,0.7436440677966102,1.308108108108108,0.7647058823529411,0.9110378912685337,0.967741935483871,1.0271794871794873,0.9493212669683257,0.8181818181818182,X11,1390,X06,1257
1416,2007,138,N,0,True,1401,1257,72,69,316.0,792.0,558.0,388.0,210.0,105.0,605.0,340.0,617.0,346.0,465.0,154.0,86.0,610.0,31,1835,2366,25.0,421.0,727.0,463.0,399.0,231.0,129.0,632.0,378.0,703.0,370.0,472.0,185.0,102.0,607.0,31,1950,2210,22.0,0.7505938242280285,1.0894085281980743,1.205183585313175,0.9724310776942355,0.9090909090909091,0.813953488372093,0.9572784810126582,0.8994708994708994,0.8776671408250356,0.9351351351351351,0.9851694915254238,0.8324324324324325,0.8431372549019608,1.0049423393739703,1.0,0.941025641025641,1.0705882352941176,1.1363636363636365,X03,1401,X06,1257
1417,2007,143,N,0,False,1401,1272,64,65,316.0,792.0,558.0,388.0,210.0,105.0,605.0,340.0,617.0,346.0,465.0,154.0,86.0,610.0,31,1835,2366,25.0,488.0,829.0,497.0,448.0,324.0,195.0,652.0,394.0,744.0,342.0,595.0,188.0,128.0,689.0,33,2057,2626,30.0,0.6475409836065574,0.9553679131483716,1.1227364185110664,0.8660714285714286,0.6481481481481481,0.5384615384615384,0.9279141104294478,0.8629441624365483,0.8293010752688172,1.0116959064327486,0.7815126050420168,0.8191489361702128,0.671875,0.8853410740203193,0.9393939393939394,0.8920758385999028,0.900990099009901,0.8333333333333334,X03,1401,X02,1272
1418,2007,145,N,0,True,1326,1272,92,76,369.0,809.0,514.0,388.0,225.0,196.0,448.0,382.0,703.0,414.0,463.0,169.0,82.0,574.0,33,1985,2430,30.0,488.0,829.0,497.0,448.0,324.0,195.0,652.0,394.0,744.0,342.0,595.0,188.0,128.0,689.0,33,2057,2626,30.0,0.7561475409836066,0.9758745476477684,1.0342052313883299,0.8660714285714286,0.6944444444444444,1.005128205128205,0.6871165644171779,0.9695431472081218,0.9448924731182796,1.2105263157894737,0.7781512605042017,0.898936170212766,0.640625,0.8330914368650217,1.0,0.9649975692756442,0.9253617669459253,1.0,X01,1326,X02,1272
1419,2007,137,N,0,False,1317,1272,58,73,413.0,756.0,373.0,464.0,185.0,132.0,612.0,340.0,693.0,326.0,466.0,188.0,107.0,623.0,30,2164,2287,20.0,488.0,829.0,497.0,448.0,324.0,195.0,652.0,394.0,744.0,342.0,595.0,188.0,128.0,689.0,33,2057,2626,30.0,0.8463114754098361,0.9119420989143546,0.7505030181086519,1.0357142857142858,0.5709876543209876,0.676923076923077,0.9386503067484663,0.8629441624365483,0.9314516129032258,0.9532163742690059,0.7831932773109244,1.0,0.8359375,0.9042089985486212,0.9090909090909091,1.052017501215362,0.8709063214013709,0.6666666666666666,X15,1317,X02,1272
1420,2007,139,N,0,False,1305,1272,62,78,360.0,823.0,513.0,404.0,169.0,128.0,518.0,356.0,623.0,416.0,357.0,178.0,81.0,543.0,31,2085,2408,27.0,488.0,829.0,497.0,448.0,324.0,195.0,652.0,394.0,744.0,342.0,595.0,188.0,128.0,689.0,33,2057,2626,30.0,0.7377049180327869,0.9927623642943305,1.0321931589537223,0.9017857142857143,0.5216049382716049,0.6564102564102564,0.7944785276073619,0.9035532994923858,0.8373655913978495,1.2163742690058479,0.6,0.9468085106382979,0.6328125,0.7880986937590712,0.9393939393939394,1.013612056392805,0.916984006092917,0.9,X07,1305,X02,1272
1421,2007,136,N,0,True,1401,1335,68,52,316.0,792.0,558.0,388.0,210.0,105.0,605.0,340.0,617.0,346.0,465.0,154.0,86.0,610.0,31,1835,2366,25.0,310.0,651.0,500.0,405.0,248.0,87.0,528.0,327.0,627.0,373.0,469.0,207.0,95.0,580.0,29,1958,2148,21.0,1.0193548387096774,1.2165898617511521,1.116,0.9580246913580247,0.8467741935483871,1.206896551724138,1.1458333333333333,1.039755351681957,0.9840510366826156,0.9276139410187667,0.9914712153518124,0.7439613526570048,0.9052631578947369,1.0517241379310345,1.0689655172413792,0.9371807967313586,1.101489757914339,1.1904761904761905,X03,1401,X14,1335
1422,2007,136,N,0,True,1277,1266,61,49,379.0,781.0,528.0,496.0,169.0,159.0,605.0,328.0,575.0,369.0,418.0,209.0,113.0,583.0,33,1871,2148,22.0,456.0,720.0,454.0,465.0,277.0,108.0,653.0,396.0,686.0,407.0,544.0,231.0,134.0,652.0,32,2080,2318,23.0,0.831140350877193,1.0847222222222221,1.1629955947136563,1.0666666666666667,0.6101083032490975,1.4722222222222223,0.9264931087289433,0.8282828282828283,0.8381924198250729,0.9066339066339066,0.7683823529411765,0.9047619047619048,0.8432835820895522,0.8941717791411042,1.03125,0.8995192307692308,0.9266609145815358,0.9565217391304348,W09,1277,W08,1266
1423,2007,136,N,0,True,1314,1184,86,65,456.0,928.0,634.0,474.0,285.0,156.0,588.0,390.0,715.0,442.0,556.0,258.0,135.0,713.0,34,2316,2933,28.0,247.0,599.0,433.0,409.0,230.0,75.0,417.0,332.0,631.0,430.0,451.0,207.0,74.0,458.0,30,1905,1960,19.0,1.8461538461538463,1.5492487479131887,1.464203233256351,1.158924205378973,1.2391304347826086,2.08,1.410071942446043,1.1746987951807228,1.133122028526149,1.027906976744186,1.2328159645232817,1.2463768115942029,1.8243243243243243,1.556768558951965,1.1333333333333333,1.215748031496063,1.4964285714285714,1.4736842105263157,W01,1314,W16,1184
1424,2007,138,N,0,True,1314,1277,81,67,456.0,928.0,634.0,474.0,285.0,156.0,588.0,390.0,715.0,442.0,556.0,258.0,135.0,713.0,34,2316,2933,28.0,379.0,781.0,528.0,496.0,169.0,159.0,605.0,328.0,575.0,369.0,418.0,209.0,113.0,583.0,33,1871,2148,22.0,1.2031662269129288,1.1882202304737517,1.2007575757575757,0.9556451612903226,1.6863905325443787,0.9811320754716981,0.971900826446281,1.1890243902439024,1.2434782608695651,1.1978319783197833,1.3301435406698565,1.2344497607655502,1.1946902654867257,1.222984562607204,1.0303030303030303,1.2378407268840192,1.3654562383612663,1.2727272727272727,W01,1314,W09,1277
1425,2007,146,N,1,False,1314,1207,84,96,456.0,928.0,634.0,474.0,285.0,156.0,588.0,390.0,715.0,442.0,556.0,258.0,135.0,713.0,34,2316,2933,28.0,344.0,721.0,459.0,440.0,167.0,161.0,528.0,366.0,515.0,343.0,401.0,222.0,71.0,571.0,32,1820,2191,26.0,1.3255813953488371,1.287101248266297,1.381263616557734,1.0772727272727274,1.7065868263473054,0.968944099378882,1.1136363636363635,1.0655737704918034,1.3883495145631068,1.2886297376093294,1.3865336658354115,1.162162162162162,1.9014084507042253,1.2486865148861646,1.0625,1.2725274725274724,1.3386581469648562,1.0769230769230769,W01,1314,W02,1207
1426,2007,152,N,0,True,1326,1207,67,60,369.0,809.0,514.0,388.0,225.0,196.0,448.0,382.0,703.0,414.0,463.0,169.0,82.0,574.0,33,1985,2430,30.0,344.0,721.0,459.0,440.0,167.0,161.0,528.0,366.0,515.0,343.0,401.0,222.0,71.0,571.0,32,1820,2191,26.0,1.072674418604651,1.1220527045769764,1.1198257080610021,0.8818181818181818,1.347305389221557,1.2173913043478262,0.8484848484848485,1.0437158469945356,1.3650485436893205,1.206997084548105,1.1546134663341645,0.7612612612612613,1.1549295774647887,1.0052539404553416,1.03125,1.0906593406593406,1.1090826106800549,1.1538461538461537,X01,1326,W02,1207
1427,2007,144,N,0,False,1435,1207,65,66,304.0,693.0,500.0,374.0,221.0,78.0,510.0,348.0,724.0,411.0,463.0,195.0,98.0,527.0,30,2144,2272,19.0,344.0,721.0,459.0,440.0,167.0,161.0,528.0,366.0,515.0,343.0,401.0,222.0,71.0,571.0,32,1820,2191,26.0,0.8837209302325582,0.9611650485436893,1.0893246187363834,0.85,1.3233532934131738,0.484472049689441,0.9659090909090909,0.9508196721311475,1.4058252427184466,1.1982507288629738,1.1546134663341645,0.8783783783783784,1.380281690140845,0.9229422066549913,0.9375,1.178021978021978,1.0369694203560018,0.7307692307692307,W06,1435,W02,1207
1428,2007,136,N,0,True,1326,1148,78,57,369.0,809.0,514.0,388.0,225.0,196.0,448.0,382.0,703.0,414.0,463.0,169.0,82.0,574.0,33,1985,2430,30.0,395.0,758.0,416.0,469.0,200.0,112.0,532.0,369.0,711.0,429.0,460.0,227.0,105.0,616.0,33,2169,2287,22.0,0.9341772151898734,1.067282321899736,1.2355769230769231,0.8272921108742004,1.125,1.75,0.8421052631578947,1.0352303523035231,0.9887482419127989,0.965034965034965,1.0065217391304349,0.7444933920704846,0.780952380952381,0.9318181818181818,1.0,0.9151682803135085,1.0625273283777874,1.3636363636363635,X01,1326,X16,1148
1429,2007,136,N,0,True,1435,1203,77,44,304.0,693.0,500.0,374.0,221.0,78.0,510.0,348.0,724.0,411.0,463.0,195.0,98.0,527.0,30,2144,2272,19.0,375.0,679.0,456.0,424.0,289.0,137.0,585.0,374.0,650.0,398.0,527.0,197.0,82.0,551.0,31,1990,2203,23.0,0.8106666666666666,1.0206185567010309,1.0964912280701755,0.8820754716981132,0.7647058823529411,0.5693430656934306,0.8717948717948718,0.93048128342246,1.113846153846154,1.0326633165829147,0.8785578747628083,0.9898477157360406,1.1951219512195121,0.956442831215971,0.967741935483871,1.0773869346733669,1.0313209260099865,0.8260869565217391,W06,1435,W11,1203
1430,2007,137,N,1,True,1305,1166,77,71,360.0,823.0,513.0,404.0,169.0,128.0,518.0,356.0,623.0,416.0,357.0,178.0,81.0,543.0,31,2085,2408,27.0,329.0,720.0,429.0,411.0,200.0,82.0,534.0,320.0,651.0,376.0,444.0,188.0,104.0,636.0,32,1934,2149,22.0,1.094224924012158,1.1430555555555555,1.1958041958041958,0.9829683698296837,0.845,1.5609756097560976,0.9700374531835206,1.1125,0.956989247311828,1.1063829787234043,0.8040540540540541,0.9468085106382979,0.7788461538461539,0.8537735849056604,0.96875,1.078076525336091,1.1205211726384365,1.2272727272727273,X07,1305,X10,1166
1431,2007,137,N,0,True,1332,1275,58,56,403.0,754.0,471.0,416.0,235.0,68.0,529.0,340.0,719.0,410.0,498.0,193.0,136.0,602.0,33,2176,2521,26.0,257.0,717.0,411.0,427.0,186.0,131.0,545.0,334.0,651.0,306.0,382.0,227.0,90.0,538.0,32,1837,1906,18.0,1.5680933852140078,1.0516039051603905,1.145985401459854,0.9742388758782201,1.2634408602150538,0.5190839694656488,0.9706422018348624,1.0179640718562875,1.1044546850998465,1.3398692810457515,1.3036649214659686,0.8502202643171806,1.511111111111111,1.1189591078066914,1.03125,1.1845400108873163,1.3226652675760755,1.4444444444444444,Y03,1332,Y14,1275
1432,2007,137,N,0,True,1345,1112,72,63,358.0,696.0,440.0,455.0,246.0,87.0,631.0,351.0,667.0,402.0,528.0,225.0,125.0,600.0,32,2017,2237,21.0,371.0,755.0,486.0,412.0,180.0,97.0,402.0,342.0,607.0,479.0,371.0,173.0,82.0,594.0,30,2175,2354,20.0,0.9649595687331537,0.9218543046357616,0.9053497942386831,1.104368932038835,1.3666666666666667,0.8969072164948454,1.5696517412935322,1.0263157894736843,1.098846787479407,0.8392484342379958,1.4231805929919137,1.300578034682081,1.524390243902439,1.0101010101010102,1.0666666666666667,0.9273563218390805,0.9502973661852167,1.05,Y09,1345,Y08,1112
1433,2007,136,N,0,True,1433,1181,79,77,398.0,702.0,448.0,376.0,246.0,102.0,595.0,319.0,719.0,373.0,542.0,172.0,104.0,619.0,33,2137,2468,27.0,361.0,762.0,422.0,492.0,236.0,151.0,558.0,329.0,644.0,361.0,480.0,238.0,114.0,627.0,32,1968,2246,22.0,1.1024930747922437,0.9212598425196851,1.061611374407583,0.7642276422764228,1.0423728813559323,0.6754966887417219,1.0663082437275986,0.9696048632218845,1.1164596273291925,1.0332409972299168,1.1291666666666667,0.7226890756302521,0.9122807017543859,0.9872408293460925,1.03125,1.0858739837398375,1.0988423864648265,1.2272727272727273,Z11,1433,Z06,1181
1434,2007,136,N,0,False,1451,1417,42,70,271.0,643.0,381.0,443.0,185.0,70.0,547.0,322.0,576.0,375.0,385.0,181.0,90.0,590.0,28,1968,1989,17.0,332.0,655.0,438.0,366.0,221.0,99.0,480.0,277.0,625.0,368.0,462.0,148.0,81.0,522.0,30,1817,2159,25.0,0.8162650602409639,0.981679389312977,0.8698630136986302,1.210382513661202,0.8371040723981901,0.7070707070707071,1.1395833333333334,1.1624548736462095,0.9216,1.0190217391304348,0.8333333333333334,1.222972972972973,1.1111111111111112,1.1302681992337165,0.9333333333333333,1.0831040176114475,0.9212598425196851,0.68,Z15,1451,Z02,1417
1435,2007,136,N,0,True,1450,1331,70,54,251.0,721.0,444.0,330.0,213.0,143.0,520.0,332.0,714.0,302.0,444.0,141.0,77.0,537.0,32,1892,2129,25.0,342.0,781.0,432.0,489.0,200.0,142.0,572.0,352.0,637.0,335.0,447.0,181.0,66.0,658.0,32,2095,2295,22.0,0.7339181286549707,0.9231754161331626,1.0277777777777777,0.6748466257668712,1.065,1.0070422535211268,0.9090909090909091,0.9431818181818182,1.120879120879121,0.9014925373134328,0.9932885906040269,0.7790055248618785,1.1666666666666667,0.8161094224924013,1.0,0.9031026252983294,0.9276688453159041,1.1363636363636365,W03,1450,W14,1331
1436,2007,138,N,2,False,1450,1435,74,78,251.0,721.0,444.0,330.0,213.0,143.0,520.0,332.0,714.0,302.0,444.0,141.0,77.0,537.0,32,1892,2129,25.0,304.0,693.0,500.0,374.0,221.0,78.0,510.0,348.0,724.0,411.0,463.0,195.0,98.0,527.0,30,2144,2272,19.0,0.8256578947368421,1.0404040404040404,0.888,0.8823529411764706,0.9638009049773756,1.8333333333333333,1.0196078431372548,0.9540229885057471,0.9861878453038674,0.7347931873479319,0.958963282937365,0.7230769230769231,0.7857142857142857,1.0189753320683113,1.0666666666666667,0.8824626865671642,0.9370598591549296,1.3157894736842106,W03,1450,W06,1435
1437,2007,136,N,0,True,1462,1140,79,77,349.0,733.0,483.0,412.0,184.0,113.0,563.0,359.0,629.0,426.0,456.0,180.0,93.0,671.0,32,2073,2445,24.0,382.0,812.0,505.0,433.0,187.0,112.0,621.0,326.0,675.0,401.0,424.0,216.0,103.0,606.0,32,2228,2475,24.0,0.9136125654450262,0.9027093596059114,0.9564356435643564,0.9515011547344111,0.983957219251337,1.0089285714285714,0.9066022544283414,1.1012269938650308,0.9318518518518518,1.0623441396508728,1.0754716981132075,0.8333333333333334,0.9029126213592233,1.1072607260726073,1.0,0.9304308797127468,0.9878787878787879,1.0,X09,1462,X08,1140
1438,2007,138,N,1,False,1462,1326,71,78,349.0,733.0,483.0,412.0,184.0,113.0,563.0,359.0,629.0,426.0,456.0,180.0,93.0,671.0,32,2073,2445,24.0,369.0,809.0,514.0,388.0,225.0,196.0,448.0,382.0,703.0,414.0,463.0,169.0,82.0,574.0,33,1985,2430,30.0,0.94579945799458,0.9060568603213844,0.9396887159533074,1.0618556701030928,0.8177777777777778,0.576530612244898,1.2566964285714286,0.9397905759162304,0.8947368421052632,1.0289855072463767,0.9848812095032398,1.0650887573964498,1.1341463414634145,1.1689895470383276,0.9696969696969697,1.0443324937027707,1.0061728395061729,0.8,X09,1462,X01,1326
1439,2007,143,N,0,False,1397,1326,84,85,435.0,703.0,495.0,467.0,314.0,103.0,634.0,381.0,821.0,470.0,610.0,207.0,132.0,658.0,32,2382,2549,22.0,369.0,809.0,514.0,388.0,225.0,196.0,448.0,382.0,703.0,414.0,463.0,169.0,82.0,574.0,33,1985,2430,30.0,1.1788617886178863,0.8689740420271941,0.9630350194552529,1.2036082474226804,1.3955555555555557,0.5255102040816326,1.4151785714285714,0.9973821989528796,1.1678520625889046,1.1352657004830917,1.3174946004319654,1.2248520710059172,1.6097560975609757,1.146341463414634,0.9696969696969697,1.2,1.0489711934156378,0.7333333333333333,X05,1397,X01,1326
1440,2007,137,N,0,True,1397,1253,121,86,435.0,703.0,495.0,467.0,314.0,103.0,634.0,381.0,821.0,470.0,610.0,207.0,132.0,658.0,32,2382,2549,22.0,384.0,715.0,430.0,412.0,223.0,81.0,516.0,361.0,738.0,448.0,493.0,188.0,73.0,578.0,30,2217,2416,23.0,1.1328125,0.9832167832167832,1.1511627906976745,1.133495145631068,1.4080717488789238,1.271604938271605,1.2286821705426356,1.0554016620498614,1.1124661246612466,1.0491071428571428,1.2373225152129816,1.101063829787234,1.8082191780821917,1.1384083044982698,1.0666666666666667,1.0744248985115021,1.0550496688741722,0.9565217391304348,X05,1397,X12,1253
1441,2007,137,N,0,False,1437,1246,58,67,410.0,714.0,392.0,423.0,246.0,102.0,601.0,339.0,652.0,368.0,490.0,200.0,137.0,626.0,31,2005,2237,21.0,345.0,821.0,508.0,470.0,191.0,154.0,507.0,407.0,658.0,414.0,421.0,224.0,102.0,566.0,32,2156,2353,21.0,1.1884057971014492,0.8696711327649208,0.7716535433070866,0.9,1.287958115183246,0.6623376623376623,1.1854043392504932,0.8329238329238329,0.9908814589665653,0.8888888888888888,1.163895486935867,0.8928571428571429,1.3431372549019607,1.1060070671378093,0.96875,0.9299628942486086,0.9507012324691883,1.0,Z09,1437,Z08,1246
1442,2007,137,N,0,True,1400,1308,79,67,462.0,864.0,458.0,405.0,251.0,190.0,570.0,443.0,794.0,466.0,470.0,191.0,111.0,677.0,33,2374,2713,24.0,429.0,788.0,438.0,545.0,228.0,90.0,666.0,386.0,675.0,402.0,534.0,207.0,123.0,738.0,32,2307,2485,24.0,1.0769230769230769,1.0964467005076142,1.0456621004566211,0.7431192660550459,1.1008771929824561,2.111111111111111,0.8558558558558559,1.1476683937823835,1.1762962962962964,1.1592039800995024,0.8801498127340824,0.9227053140096618,0.9024390243902439,0.9173441734417345,1.03125,1.0290420459471175,1.0917505030181087,1.0,W04,1400,W13,1308
1443,2007,137,N,0,True,1424,1210,67,63,398.0,746.0,490.0,377.0,269.0,185.0,593.0,402.0,767.0,379.0,513.0,161.0,86.0,602.0,33,2208,2476,27.0,424.0,701.0,480.0,492.0,310.0,110.0,642.0,327.0,611.0,435.0,539.0,219.0,92.0,594.0,31,2155,2452,20.0,0.9386792452830188,1.0641940085592012,1.0208333333333333,0.766260162601626,0.867741935483871,1.6818181818181819,0.9236760124610592,1.2293577981651376,1.2553191489361701,0.871264367816092,0.9517625231910947,0.7351598173515982,0.9347826086956522,1.0134680134680134,1.064516129032258,1.0245939675174014,1.0097879282218598,1.35,Y07,1424,Y10,1210
1444,2007,144,N,0,False,1424,1332,72,76,398.0,746.0,490.0,377.0,269.0,185.0,593.0,402.0,767.0,379.0,513.0,161.0,86.0,602.0,33,2208,2476,27.0,403.0,754.0,471.0,416.0,235.0,68.0,529.0,340.0,719.0,410.0,498.0,193.0,136.0,602.0,33,2176,2521,26.0,0.9875930521091811,0.9893899204244032,1.040339702760085,0.90625,1.1446808510638298,2.7205882352941178,1.1209829867674859,1.1823529411764706,1.066759388038943,0.9243902439024391,1.0301204819277108,0.8341968911917098,0.6323529411764706,1.0,1.0,1.0147058823529411,0.9821499404998016,1.0384615384615385,Y07,1424,Y03,1332
1445,2007,139,N,0,False,1457,1332,61,75,332.0,706.0,462.0,373.0,209.0,101.0,483.0,271.0,605.0,330.0,398.0,180.0,79.0,502.0,28,1760,2075,24.0,403.0,754.0,471.0,416.0,235.0,68.0,529.0,340.0,719.0,410.0,498.0,193.0,136.0,602.0,33,2176,2521,26.0,0.8238213399503722,0.9363395225464191,0.9808917197452229,0.8966346153846154,0.8893617021276595,1.4852941176470589,0.9130434782608695,0.7970588235294118,0.8414464534075105,0.8048780487804879,0.7991967871485943,0.9326424870466321,0.5808823529411765,0.8338870431893688,0.8484848484848485,0.8088235294117647,0.8230860769535898,0.9230769230769231,Y11,1457,Y03,1332
